NP_004564.2	Q00722
NP_004564.2	Q59F77
NP_000923.1	Q01970
NP_000924.3	Q15147
NP_006216.2	A8K8F9
NP_006216.2	P51178
NP_588614.1	Q8N3E9
NP_116115.1	Q9BRC7
NP_057425.3	Q9P212
NP_055811.1	Q4KWH8
NP_055453.2	O75038
NP_002651.2	P19174
NP_002651.2	Q4LE43
NP_002651.2	Q9UFY1
NP_002652.2	P16885
NP_149114.2	A0A140VJR9
NP_149114.2	Q86YW0
NP_002725.1	B2R5T5
NP_002725.1	P10644
NP_004148.1	A0A024R2W3
NP_004148.1	P13861
NP_004750.1	P49137
NP_001306.1	L7RSM2
NP_001306.1	Q16539
NP_001781.2	P30307
NP_612153.2	Q6ISU1
NP_006817.1	P27348
NP_002806.2	O00231
NP_002802.2	P51665
NP_057631.1	A0A024R0A9
NP_057631.1	Q9BRK5
NP_005150.1	B3KPP5
NP_005150.1	P68032
NP_001091.1	P68133
NP_001604.1	D2JYH4
NP_001604.1	P62736
NP_001605.1	P63261
NP_001606.1	P63267
NP_001125.1	P02771
NP_004030.1	A0A024R5Z7
NP_000032.1	A0A0S2Z3D5
NP_000032.1	P02649
NP_006418.2	O15304
NP_005520.4	P98160
NP_004313.1	A0A024R562
NP_004313.1	Q92934
NP_001182.1	Q5TE63
NP_001700.2	A0A0E3SU01
NP_001700.2	P23560
NP_001276.2	A8K7I4
NP_006527.1	Q9UQC9
NP_036260.2	Q14CN2
NP_002238.2	Q12791
NP_005823.1	B7Z513
NP_005823.1	Q9Y691
NP_741979.1	Q9NPA1
NP_055320.4	Q86W47
NP_004353.1	A0A140VKG2
NP_004353.1	O14967
NP_004334.1	P27797
NP_004334.1	V9HW88
NP_001210.1	B3KQF5
NP_001210.1	O43852
NP_001210.1	Q6IAW5
NP_057167.2	S5TLS4
NP_001832.1	A0A024RAH7
NP_001832.1	P34972
NP_150634.1	P29466
NP_002973.1	P13500
NP_002974.1	A0N0R1
NP_002974.1	P10147
NP_002975.1	P13236
NP_001233.1	P26842
NP_000602.1	P13987
NP_000602.1	Q6FHM9
NP_000537.3	K7PPA8
NP_000537.3	P04637
NP_000537.3	Q53GA5
NP_004063.1	Q99788
NP_005474.2	Q13111
NP_001298.3	O95471
NP_005498.1	P23528
NP_005498.1	V9HWI5
NP_068733.1	Q549N0
NP_068733.1	Q9Y281
NP_000565.1	P08174
NP_000177.2	A0A024R962
NP_000177.2	P08603
NP_000388.2	A0A0S2Z3S6
NP_000388.2	P04839
NP_000764.1	P05181
NP_001058.2	P11388
NP_057390.1	Q9UBS4
NP_919442.1	A0A024R206
NP_919442.1	A8K0Q1
NP_919442.1	Q9BV68
NP_001034437.1	A0A0S2Z4F1
NP_001034437.1	B2R6M6
NP_001034437.1	Q12805
NP_057421.1	Q9UI08
NP_057303.2	Q9UKM7
NP_055866.1	Q9BS26
NP_079467.3	A0A024R931
NP_079467.3	Q9BZQ6
NP_001428.1	Q7LCB3
NP_001428.1	Q92731
NP_000116.2	G4XH65
NP_000116.2	P03372
NP_004162.2	P43004
NP_001997.5	A0A087WUF6
NP_001997.5	P09038
NP_002046.1	K7EMP8
NP_002046.1	P14136
NP_002734.2	P14314
NP_002084.2	P49841
NP_005270.2	P46091
NP_005281.1	B2R8H6
NP_005281.1	B6V9G9
NP_005281.1	P49685
NP_008879.3	A0A140VK72
NP_008879.3	P48723
NP_002146.2	B3KSM6
NP_002146.2	P17066
NP_006635.2	A0A024RDS1
NP_006635.2	Q92598
NP_006111.2	Q31604
NP_006111.2	Q6ICR9
NP_002109.2	A0A1V0E3P2
NP_002109.2	P28068
NP_002110.1	A0A1V0E3M7
NP_002110.1	A0A1V0E3N1
NP_002110.1	A0A1V0E3N3
NP_002110.1	A0A1V0E3N6
NP_002110.1	A0A1V0E3N7
NP_002110.1	A0A1V0E3P0
NP_002110.1	A0A1V0E3P1
NP_002110.1	A0A1V0E3P3
NP_002110.1	A0A1V0E3P6
NP_002110.1	A0A1V0E3P8
NP_002110.1	A0A1V0E3P9
NP_002110.1	A0A1V0E3Q1
NP_002110.1	A0A1V0E3Q2
NP_002110.1	A0A1V0E3Q3
NP_002110.1	A0A1V0E3Q4
NP_002110.1	A0A1V0E3Q5
NP_002110.1	A0A1V0E3Q6
NP_002110.1	A0A1V0E3Q7
NP_002110.1	A0A1V0E3Q8
NP_002110.1	A0A1V0E3R0
NP_002110.1	A0A1V0E3R3
NP_002110.1	A0A1V0E3R4
NP_002110.1	A0A1V0E3R6
NP_002110.1	A0A1V0E3R8
NP_002110.1	A0A1V0E3S0
NP_002110.1	A0A1V0E3S4
NP_002110.1	A0A1V0E3S6
NP_002110.1	A0A1V0E3S7
NP_002110.1	A0A1V0E3T1
NP_002110.1	P06340
NP_002110.1	X5CF87
NP_002111.1	P13765
NP_002111.1	Q5QNS2
NP_291032.2	P20036
NP_291032.2	X5CKE2
NP_002112.3	I4EC15
NP_002112.3	P04440
NP_002113.2	A0A173ADG5
NP_002113.2	P01909
NP_002113.2	Q8MH44
NP_064440.1	P01906
NP_064440.1	Q76NI6
NP_002114.3	P01920
NP_002114.3	Q5Y7A9
NP_002114.3	Q5Y7D6
NP_001185787.1	P05538
NP_061984.2	A0A0G2JMH6
NP_061984.2	P01903
NP_006380.1	B3KXH0
NP_006380.1	B7Z766
NP_006380.1	Q6IN67
NP_006380.1	Q9Y4L1
NP_001521.1	D0VY79
NP_001521.1	Q16665
NP_002196.4	B2R627
NP_002196.4	P08648
NP_002200.2	B2RAL6
NP_002200.2	P20701
NP_000623.2	P11215
NP_002201.1	P06756
NP_000878.2	P20702
NP_002202.2	P05556
NP_000202.3	P05107
NP_000203.2	P05106
NP_002204.2	L7RT22
NP_002204.2	P18084
NP_000879.2	P18564
NP_002153.2	A0A024R7C1
NP_002153.2	P32942
NP_008831.3	A0A087WWS6
NP_076918.1,NP_008831.3	P01562
NP_002162.1	P01566
NP_002163.2	P01570
NP_002164.1	P05015
NP_067091.1	P01571
NP_000596.2	P01563
NP_002166.2	P01568
NP_066546.1	P05014
NP_002160.1	P01569
NP_066282.1	P05013
NP_066401.2	P01567
NP_002161.2	P32881
NP_000610.2	P01579
NP_006426.2	Q01629
NP_066362.2	Q01628
NP_000566.3	P01583
NP_000577.2	P60568
NP_000577.2	Q0GK43
NP_057668.1	Q9NPF7
NP_000580.1	D4HNR6
NP_000580.1	P05112
NP_000871.1	A8K673
NP_000871.1	P13232
NP_002241.1	O15554
NP_002412.1	P03956
NP_002412.1	Q53G95
NP_000903.2	P41145
NP_002300.1	P15018
NP_003114.1	A0A024R629
NP_003114.1	P16150
NP_002305.1	P53667
NP_005560.1	A0A024R1H6
NP_005560.1	P53671
NP_000518.1	A0A024R7D5
NP_000518.1	P01130
NP_001770.1	P19256
NP_002986.1	P47992
NP_115497.4	A0A087WU53
NP_115497.4	Q9H0U3
NP_002115.2	D7RIH8
NP_002115.2	P01911
NP_002115.2	Q29974
NP_002115.2	X5DNQ0
NP_072049.2	P79483
NP_068818.4	P13762
NP_068818.4	X5D2U9
NP_002116.2	Q30154
NP_612427.2	Q9BUT9
NP_004985.2	P14780
NP_002410.1	A0A024R5E6
NP_002410.1	Q16584
NP_005895.1	O15105
NP_004243.1	O14745
NP_058627.1	Q9NPH5
NP_002846.3	Q15223
NP_001453.1	A0A024R4P3
NP_001453.1	P25090
NP_000611.1	A0PJJ7
NP_000611.1	B3VK56
NP_000611.1	B4DG68
NP_000611.1	P29475
NP_112493.2	Q96EE3
NP_002549.1	P51575
NP_002553.3	Q99572
NP_056183.2	A0A024R397
NP_056183.2	Q96RD7
NP_004388.2	P26196
NP_004504.3	Q14005
NP_004504.3	Q9UME6
NP_004190.1	O15460
NP_000953.2	P23219
NP_000954.1	P35354
NP_002789.1	P28072
NP_002789.1	Q6IAT9
NP_031385.2	O15234
NP_002728.1	P17252
NP_002728.1	Q7Z727
NP_006245.2	A0A024R328
NP_006245.2	Q05655
NP_005391.1	L7RTI5
NP_005391.1	Q02156
NP_006246.2	P24723
NP_002730.1	P05129
NP_002731.4	P41743
NP_006248.1	Q04759
NP_002735.3	Q05513
NP_689557.1	Q3MHD2
NP_055518.1	Q9Y4B6
NP_004604.2	P21980
NP_004604.2	V9HWG3
NP_003232.2	P49221
NP_963925.2	B4DPS8
NP_963925.2	O43548
NP_945345.2	O95932
NP_003236.3	Q08188
NP_000350.1	P22735
NP_443187.1	Q96PF1
NP_003587.1	A0A024RDK9
NP_003587.1	O60507
NP_003586.3	A0A024R1G9
NP_003586.3	O60704
NP_005243.1	P01100
NP_005243.1	Q6FG41
NP_002871.1	L7RRS6
NP_002871.1	P04049
NP_005745.1	Q13283
NP_005745.1	Q5U0Q1
NP_005745.1	Q6ZP53
NP_036429.2	A0A024RDE5
NP_036429.2	Q9UN86
NP_002827.1	P18433
NP_002828.3	P23467
NP_002829.3	A0A0A0MT22
NP_002829.3	P08575
NP_109592.1	Q16827
NP_002893.1	Q14257
NP_005397.1	Q13464
NP_004841.2	O75116
NP_004841.2	Q14DU5
NP_002932.1	Q9Y6N7
NP_000296.2	A0A0J9YYG4
NP_000296.2	Q15165
NP_002239.2	Q92952
NP_067627.2	Q9H2S1
NP_002240.3	A0A0A0MQW9
NP_002240.3	Q9UGI6
NP_008854.2	Q6IBU4
NP_008854.2	Q99470
NP_071327.2	Q9HCN8
NP_002413.1	P08254
NP_056226.2	Q8NBJ7
NP_006130.1	P10747
NP_055908.1	Q9NYJ8
NP_110437.2	Q8NBS9
NP_000104.1	B3KPA1
NP_000104.1	O14656
NP_002219.1	P05412
NP_068810.3	Q04206
NP_003111.2	P17947
NP_001655.1	A0A024R324
NP_001655.1	P61586
NP_001655.1	Q9BVT0
NP_077310.1	A0A024R2F9
NP_077310.1	Q9BTV4
NP_000585.2	P01375
NP_000585.2	Q5STB3
NP_003801.1	P50591
NP_003801.1	Q6IBA9
NP_000630.1	P48023
NP_000630.1	Q53ZZ1
NP_001057.1	P20333
NP_000034.1	P25445
NP_005347.3	A0A0S2Z3Y8
NP_005347.3	P06239
NP_001070.2	P43403
NP_000629.3	D9ZGG2
NP_000629.3	P04004
NP_002449.2	Q9HC84
NP_002399.1	Q10469
NP_002363.2	Q16706
NP_006706.2	A0A140VJN9
NP_006706.2	Q9NTJ4
NP_006113.2	P49641
NP_005899.3	O00462
NP_001901.1	P14091
NP_056089.1	Q9Y2E5
NP_775872.1	Q4G148
